0,
0.00131726,
0.00263345,
0.00394632,
0.00525212,
0.00654628,
0.00782482,
0.00908413,
0.0103208,
0.0115316,
0.0127138,
0.013865,
0.014983,
0.0160663,
0.0171135,
0.0181234,
0.0190954,
0.0200289,
0.0209235,
0.0217794,
0.0225964,
0.0233749,
0.0241152,
0.0248178,
0.0254831,
0.0261119,
0.0267047,
0.0272623,
0.0277855,
0.0282748,
0.0287312,
0.0291554,
0.0295481,
0.0299101,
0.0302422,
0.0305451,
0.0308195,
0.0310662,
0.0312859,
0.0314792,
0.0316469,
0.0317895,
0.0319077,
0.0320021,
0.0320733,
0.0321219,
0.0321485,
0.0321535,
0.0321374,
0.0321009,
0.0320444,
0.0319683,
0.0318731,
0.0317592,
0.0316272,
0.0314773,
0.03131,
0.0311257,
0.0309247,
0.0307074,
0.0304742,
0.0302253,
0.0299612,
0.0296821,
0.0293883,
0.0290802,
0.028758,
0.0284221,
0.0280725,
0.0277098,
0.027334,
0.0269455,
0.0265444,
0.0261311,
0.0257057,
0.0252685,
0.0248196,
0.0243593,
0.0238878,
0.0234053,
0.022912,
0.022408,
0.0218935,
0.0213688,
0.0208339,
0.0202891,
0.0197345,
0.0191703,
0.0185966,
0.0180136,
0.0174214,
0.0168202,
0.0162101,
0.0155912,
0.0149637,
0.0143278,
0.0136834,
0.0130308,
0.0123701,
0.0117014,
0.0110247,
0.0103404,
0.00964831,
0.00894869,
0.00824163,
0.00752722,
0.00680555,
0.00607674,
0.00534087,
0.00459805,
0.00384835,
0.00309189,
0.00232873,
0.00155898,
0.000782704,
0,
